timestamp,open,high,low,close,volume
1679616000000,1813.63,1818.65,1720.0,1749.9,207853.392653
1679702400000,1749.93,1763.37,1713.6,1742.25,63668.801194
1679788800000,1741.99,1802.0,1739.38,1774.09,112820.718837
1679875200000,1773.83,1780.39,1686.28,1715.08,141879.011719
1679961600000,1715.41,1795.92,1701.35,1772.61,107215.394714
1680048000000,1773.01,1827.5,1772.4,1793.18,118301.42557
1680134400000,1792.96,1829.78,1762.9,1793.53,157626.216015
1680220800000,1793.49,1846.75,1780.0,1821.71,127462.760745
1680307200000,1821.68,1842.84,1808.05,1820.78,52845.065303
1680393600000,1820.77,1824.99,1772.02,1794.57,62989.785821
1680480000000,1794.57,1840.0,1763.05,1810.29,121068.123492
1680566400000,1810.14,1892.27,1802.17,1870.34,182272.019041
1680652800000,1870.42,1945.94,1864.54,1908.48,145570.148103
1680739200000,1908.48,1909.68,1854.17,1872.6,84788.324087
1680825600000,1872.6,1882.69,1840.38,1864.01,67287.896536
1680912000000,1864.02,1880.18,1847.08,1848.85,52382.415501
1680998400000,1848.85,1873.32,1822.5,1858.74,85217.375515
1681084800000,1858.77,1919.0,1846.84,1910.12,93290.720196
1681171200000,1910.13,1937.64,1881.41,1889.87,84420.569427
1681257600000,1889.91,1932.44,1851.27,1917.6,143483.96182
1681344000000,1917.61,2023.0,1899.75,2011.69,165770.2687
1681430400000,2011.81,2157.51,2008.78,2099.25,235340.189082
1681516800000,2099.39,2111.54,2069.05,2090.64,60642.657669
1681603200000,2090.65,2144.67,2072.33,2118.81,71996.821266
1681689600000,2118.72,2120.24,2056.68,2074.61,91564.566915
1681776000000,2074.62,2124.66,2050.52,2103.64,78517.551246
1681862400000,2103.85,2104.58,1917.94,1934.18,278380.509776
1681948800000,1934.14,1983.49,1913.0,1942.65,150287.199233
1682035200000,1942.66,1956.79,1823.99,1848.93,214548.257429
1682121600000,1848.94,1887.75,1841.42,1873.94,79997.478095
1682208000000,1873.95,1882.68,1836.64,1861.98,59757.061396
1682294400000,1861.98,1889.99,1805.45,1842.09,136234.214323
1682380800000,1842.23,1877.0,1800.18,1866.19,104701.930012
1682467200000,1866.19,1965.0,1783.28,1865.93,339363.307442
1682553600000,1866.22,1939.88,1860.94,1908.4,192699.969469
1682640000000,1908.41,1923.62,1875.0,1890.91,68084.578138
1682726400000,1890.91,1917.66,1883.0,1907.81,36937.551741
1682812800000,1907.8,1939.42,1865.51,1869.67,67590.983679
1682899200000,1869.93,1886.5,1806.5,1830.43,147129.639955
1682985600000,1830.79,1880.0,1822.88,1869.75,118182.931668
1683072000000,1869.76,1916.58,1842.78,1905.0,89840.433127
1683158400000,1905.0,1918.43,1866.66,1877.36,55954.733806
1683244800000,1877.36,2014.34,1875.95,1993.19,149062.087407
1683331200000,1993.18,2019.0,1852.08,1896.16,184163.996383
1683417600000,1896.18,1933.2,1866.34,1869.99,124111.296796
1683504000000,1870.0,1883.83,1810.76,1847.28,167366.645833
1683590400000,1847.28,1861.83,1830.73,1846.73,64680.425094
1683676800000,1846.77,1887.56,1786.01,1841.1,229568.804871
1683763200000,1841.1,1841.7,1770.11,1794.38,126335.480772
1683849600000,1794.45,1816.76,1737.06,1807.37,137857.026357
1683936000000,1807.37,1816.62,1785.26,1795.2,48672.561207
1684022400000,1795.22,1824.27,1790.01,1799.15,61608.105472
1684108800000,1799.08,1847.94,1784.6,1816.21,104189.244358
1684195200000,1816.09,1832.73,1796.45,1824.3,65234.525828
1684281600000,1824.31,1837.37,1783.0,1822.29,81114.408587
1684368000000,1822.31,1832.0,1771.11,1800.75,76495.49616
1684454400000,1800.75,1829.84,1796.93,1812.4,49196.06267
1684540800000,1812.44,1828.8,1807.04,1819.46,22711.899487
1684627200000,1819.32,1829.28,1797.76,1805.0,34693.356965
1684713600000,1805.01,1828.0,1792.0,1817.43,49358.65098
1684800000000,1817.45,1879.78,1815.06,1854.16,107490.408001
1684886400000,1854.16,1854.36,1775.16,1800.01,100723.868932
1684972800000,1800.0,1819.0,1758.94,1805.44,79485.512675
1685059200000,1805.44,1838.0,1796.57,1827.39,59449.105754
1685145600000,1827.38,1836.11,1812.32,1829.7,23778.693575
1685232000000,1829.7,1934.34,1823.15,1909.29,93522.332712
1685318400000,1909.16,1928.13,1873.68,1892.64,64458.421071
1685404800000,1892.64,1916.78,1881.28,1901.05,40958.496964
1685491200000,1901.06,1907.49,1845.35,1873.51,83086.209488
1685577600000,1873.52,1890.0,1838.0,1861.6,64468.814434
1685664000000,1861.55,1911.16,1847.24,1906.34,66614.53503
1685750400000,1906.35,1907.56,1881.46,1892.1,32091.943064
1685836800000,1892.02,1914.3,1883.94,1889.76,33945.666955
1685923200000,1889.65,1890.68,1773.84,1810.31,171127.37835
1686009600000,1810.41,1898.8,1797.21,1883.96,109269.521694
1686096000000,1884.01,1897.43,1821.0,1832.12,90691.87715
1686182400000,1832.12,1861.31,1828.23,1845.89,37042.952637
1686268800000,1845.79,1855.34,1826.27,1840.75,51837.067602
1686355200000,1840.76,1845.51,1713.71,1751.59,206814.83972
1686441600000,1751.59,1778.31,1738.81,1752.82,48319.314142
1686528000000,1752.82,1759.09,1720.03,1742.58,72389.035114
1686614400000,1742.75,1767.23,1724.55,1740.27,93160.050432
1686700800000,1740.27,1750.0,1621.86,1651.08,157624.058182
1686787200000,1651.07,1681.0,1626.67,1666.5,137244.776353
1686873600000,1666.49,1729.46,1650.0,1717.7,102844.125643
1686960000000,1717.7,1777.0,1714.04,1727.67,121882.629021
1687046400000,1727.67,1748.0,1712.69,1721.14,45264.357251
1687132800000,1721.2,1752.44,1700.0,1736.93,63984.473795
1687219200000,1736.93,1797.5,1714.78,1791.94,98923.247838
1687305600000,1791.94,1902.36,1787.27,1889.26,198373.798313
1687392000000,1889.07,1933.31,1866.45,1871.99,99234.297262
1687478400000,1871.99,1937.15,1861.5,1892.68,116066.739405
1687564800000,1892.68,1906.66,1864.36,1874.91,55257.761033
1687651200000,1875.04,1930.0,1868.66,1898.85,89512.601468
1687737600000,1898.87,1909.0,1836.59,1858.84,122965.875755
1687824000000,1858.82,1912.23,1855.23,1889.61,84656.674293
1687910400000,1889.61,1890.2,1816.15,1828.14,102086.227783
1687996800000,1828.14,1880.37,1828.01,1852.4,67434.928436
1688083200000,1852.4,1946.86,1823.7,1933.6,255434.59617
1688169600000,1933.69,1944.62,1910.0,1924.3,56809.194366
1688256000000,1924.31,1963.95,1884.59,1937.61,107358.233312
1688342400000,1937.61,1976.6,1933.71,1955.54,102828.792379
1688428800000,1955.55,1967.18,1931.26,1935.96,64707.028885
1688515200000,1935.97,1942.26,1893.37,1910.28,65408.445936
1688601600000,1910.44,1957.85,1846.07,1846.07,141675.225752
1688688000000,1846.31,1877.93,1825.2,1871.0,73697.609286
1688774400000,1871.0,1873.22,1842.58,1865.23,32607.163801
1688860800000,1865.23,1879.45,1856.44,1862.71,37561.762707
1688947200000,1862.71,1905.44,1846.76,1880.4,73547.713416
1689033600000,1880.4,1892.0,1862.5,1878.31,55552.073574
1689120000000,1878.31,1901.57,1864.39,1871.91,73422.366979
1689206400000,1871.91,2013.99,1863.0,2004.29,214514.351493
1689292800000,2004.29,2029.07,1897.38,1937.5,149646.802627
1689379200000,1937.58,1946.2,1926.0,1931.0,41863.425685
1689465600000,1931.0,1943.2,1913.47,1922.24,46693.605786
1689552000000,1922.24,1936.02,1873.21,1911.17,84583.361651
1689638400000,1911.18,1917.19,1875.43,1897.46,68588.892063
1689724800000,1897.47,1923.42,1882.35,1888.51,62596.898352
1689811200000,1888.51,1928.82,1878.04,1891.59,78141.792374
1689897600000,1891.62,1905.8,1884.98,1891.76,36208.709565
1689984000000,1891.75,1897.25,1846.88,1866.12,61724.652226
1690070400000,1866.12,1905.25,1858.18,1888.7,46653.653703
1690156800000,1888.61,1891.0,1831.1,1849.84,71720.652664
1690243200000,1849.84,1868.58,1845.52,1857.75,28306.942374
1690329600000,1857.75,1887.74,1848.5,1872.03,65668.870499
1690416000000,1872.03,1886.0,1855.2,1861.45,50903.206601
1690502400000,1861.45,1883.76,1856.8,1874.0,28695.164668
1690588800000,1874.0,1886.6,1869.68,1880.39,14096.214634
1690675200000,1880.4,1885.0,1849.0,1861.88,39532.724842
1690761600000,1861.9,1877.48,1851.4,1856.63,35751.682882
1690848000000,1856.64,1875.93,1810.0,1873.58,110917.878594
1690934400000,1873.57,1879.44,1820.0,1840.04,73544.974403
1691020800000,1840.03,1859.3,1826.25,1836.04,42532.776971
1691107200000,1836.05,1851.21,1815.14,1830.2,47991.531333
1691193600000,1830.21,1839.0,1827.82,1836.51,18229.447622
1691280000000,1836.51,1838.49,1826.15,1830.46,22622.255808
1691366400000,1830.47,1847.17,1802.3,1829.29,76337.182524
1691452800000,1829.29,1876.57,1826.33,1856.14,68222.78047
1691539200000,1856.14,1871.59,1846.27,1855.42,38719.3095
1691625600000,1855.42,1865.84,1846.05,1852.49,26319.427221
1691712000000,1852.49,1857.68,1838.43,1848.2,30247.446584
1691798400000,1848.2,1853.75,1846.39,1850.0,15969.71311
1691884800000,1850.0,1861.85,1835.0,1840.91,26896.47715
1691971200000,1840.9,1856.59,1835.17,1845.8,32649.790391
1692057600000,1845.8,1847.45,1813.24,1829.14,51828.766846
1692144000000,1829.2,1832.0,1797.54,1807.79,63832.891061
1692230400000,1807.79,1810.1,1470.53,1680.97,394466.347709
1692316800000,1680.97,1698.4,1638.26,1661.78,160208.116945
1692403200000,1661.8,1697.97,1655.0,1670.17,110367.919741
1692489600000,1670.17,1694.56,1662.2,1685.2,49097.202145
1692576000000,1685.2,1688.62,1648.76,1667.75,56237.484905
1692662400000,1667.75,1669.4,1576.69,1635.21,114999.524288
1692748800000,1635.21,1703.0,1629.78,1679.29,123192.589803
1692835200000,1679.29,1683.33,1635.0,1661.18,57137.702163
1692921600000,1661.18,1677.98,1635.62,1653.99,68617.255934
1693008000000,1654.0,1655.55,1644.27,1647.24,14563.749304
1693094400000,1647.24,1660.16,1646.4,1658.34,16085.054233
1693180800000,1658.34,1664.32,1618.91,1653.23,66469.067207
1693267200000,1653.24,1746.68,1640.34,1729.46,191076.028835
1693353600000,1729.04,1730.92,1694.83,1705.5,52216.921484
1693440000000,1705.5,1729.64,1628.68,1645.81,126378.844695
1693526400000,1646.0,1654.52,1602.07,1629.11,87476.571079
1693612800000,1629.12,1645.21,1628.01,1637.34,31072.699519
1693699200000,1637.35,1648.45,1625.23,1635.93,35597.253444
1693785600000,1635.99,1644.83,1616.32,1630.68,46891.296962
1693872000000,1630.67,1648.11,1609.92,1634.47,54428.742486
1693958400000,1634.48,1672.19,1608.75,1632.93,81843.893071
1694044800000,1632.92,1660.55,1623.73,1648.12,74868.03263
1694131200000,1648.11,1659.09,1616.58,1636.52,71695.485948
1694217600000,1636.53,1637.54,1630.09,1636.01,14997.16789
1694304000000,1636.02,1636.02,1592.6,1617.24,70447.847399
1694390400000,1617.24,1618.95,1531.0,1552.0,154348.254281
1694476800000,1552.0,1626.51,1549.8,1592.96,121319.448594
1694563200000,1593.18,1619.0,1581.58,1607.63,75595.684836
1694649600000,1607.64,1644.47,1607.0,1626.48,73424.570052
1694736000000,1626.48,1654.2,1611.21,1641.36,62450.06011
1694822400000,1641.37,1652.27,1631.26,1634.3,30304.970906
1694908800000,1634.3,1635.21,1611.6,1622.64,42204.347619
1694995200000,1622.64,1669.0,1601.65,1637.0,95140.034313
1695081600000,1636.91,1661.04,1626.58,1643.3,57180.141657
1695168000000,1643.3,1649.53,1604.24,1622.0,88085.974159
1695254400000,1621.98,1625.37,1567.44,1583.97,95590.733408
1695340800000,1583.98,1602.68,1576.58,1593.09,34143.924518
1695427200000,1593.09,1598.0,1587.72,1593.79,14549.141857
1695513600000,1593.79,1601.4,1569.57,1580.46,34817.730557
1695600000000,1580.65,1597.78,1562.98,1588.16,62496.051326
1695686400000,1588.17,1599.29,1580.23,1593.75,36643.190044
1695772800000,1593.75,1634.37,1583.19,1598.55,89309.123904
1695859200000,1598.56,1668.49,1598.05,1652.82,146234.136674
1695945600000,1652.83,1688.0,1648.46,1667.47,112137.55225
1696032000000,1667.47,1694.42,1663.88,1670.88,43085.324258
1696118400000,1670.88,1785.0,1668.13,1733.67,87292.707482
1696204800000,1733.68,1744.67,1632.8,1662.58,137703.599611
1696291200000,1662.59,1670.3,1643.19,1656.91,38416.802239
1696377600000,1656.91,1657.88,1618.0,1646.98,60951.421166
1696464000000,1646.72,1655.21,1605.8,1611.78,70138.658649
1696550400000,1611.82,1662.99,1611.7,1645.21,59222.292385
1696636800000,1645.21,1648.11,1630.0,1634.11,22663.190905
1696723200000,1634.11,1641.61,1616.42,1632.78,33253.567365
1696809600000,1632.79,1636.27,1544.14,1579.75,191578.103279
1696896000000,1579.75,1594.73,1549.25,1567.76,111868.633272
1696982400000,1567.76,1578.56,1543.2,1566.99,85367.052634
1697068800000,1567.0,1568.8,1518.32,1539.75,103903.569862
1697155200000,1539.76,1576.37,1537.64,1552.26,64744.047386
1697241600000,1552.23,1562.47,1544.54,1554.73,23021.70384
1697328000000,1554.74,1566.88,1548.05,1557.56,28454.903351
1697414400000,1557.56,1644.46,1555.2,1599.67,202277.995429
1697500800000,1599.68,1600.57,1550.1,1564.62,60310.956479
1697587200000,1564.63,1585.88,1555.98,1563.35,61367.008551
1697673600000,1563.35,1574.76,1541.33,1566.7,64808.19264
1697760000000,1566.7,1630.77,1561.26,1604.0,95362.159937
1697846400000,1604.0,1644.59,1592.14,1628.8,51114.131261
1697932800000,1628.81,1668.0,1621.0,1663.58,77647.602002
1698019200000,1663.58,1804.44,1657.16,1765.63,261142.989469
1698105600000,1765.66,1854.73,1756.28,1785.16,263572.410847
1698192000000,1785.16,1819.2,1759.75,1787.11,130700.256523
1698278400000,1787.12,1868.0,1761.0,1803.38,195206.056862
1698364800000,1803.38,1803.88,1741.27,1779.46,111405.160651
1698451200000,1779.46,1803.22,1769.31,1776.11,50072.376376
1698537600000,1776.26,1812.23,1762.49,1795.1,58776.356437
1698624000000,1795.17,1831.32,1778.0,1808.95,111595.259017
1698710400000,1808.95,1819.47,1781.15,1814.9,97345.922229
1698796800000,1814.48,1858.71,1783.15,1846.66,165007.796317
1698883200000,1846.73,1874.3,1784.21,1800.82,148141.433881
1698969600000,1800.83,1834.34,1776.47,1832.45,122170.110425
1699056000000,1832.61,1870.0,1823.9,1855.6,88002.304294
1699142400000,1855.61,1913.98,1846.35,1892.16,166643.108484
1699228800000,1891.71,1914.6,1869.0,1900.98,152390.602556
1699315200000,1900.98,1906.99,1850.2,1885.29,144723.452064
1699401600000,1885.29,1904.68,1872.76,1888.47,91174.274124
1699488000000,1888.39,2131.41,1882.28,2121.01,498888.967528
1699574400000,2121.1,2136.68,2065.24,2077.96,215572.476177
1699660800000,2077.96,2089.8,2026.66,2053.17,146212.834047
1699747200000,2053.18,2066.8,2011.4,2044.71,86000.816616
1699833600000,2044.71,2117.85,2028.41,2053.7,224401.960516
1699920000000,2053.7,2064.65,1912.5,1979.4,210365.367992
1700006400000,1979.45,2062.48,1967.05,2058.62,186524.146846
1700092800000,2058.63,2091.0,1938.42,1961.86,234323.716479
1700179200000,1961.86,1991.36,1904.78,1960.61,190953.521313
1700265600000,1960.62,1971.05,1916.62,1962.58,137008.857139
1700352000000,1962.59,2015.31,1943.21,2011.44,108310.489028
1700438400000,2011.46,2066.99,1986.31,2021.42,219936.711233
1700524800000,2021.41,2034.93,1930.0,1933.26,268739.982623
1700611200000,1932.83,2092.14,1928.74,2063.26,260246.391853
1700697600000,2063.26,2088.74,2038.11,2062.04,125927.46158
1700784000000,2062.26,2134.3,2058.89,2080.83,223361.187718
1700870400000,2080.86,2090.44,2065.68,2082.99,61369.644738
1700956800000,2083.0,2094.59,2036.24,2062.47,143926.321837
1701043200000,2062.48,2071.22,1985.72,2027.58,182252.017152
1701129600000,2027.59,2075.15,1995.26,2048.24,132729.531215
1701216000000,2048.25,2076.54,2018.64,2028.81,92526.814216
1701302400000,2028.8,2054.77,2020.6,2052.03,75630.657544
1701388800000,2052.04,2111.6,2045.0,2087.41,184140.557371
1701475200000,2087.41,2195.55,2086.0,2164.81,145887.758252
1701561600000,2164.85,2220.0,2150.0,2193.2,123912.42374
1701648000000,2193.2,2275.6,2191.41,2243.17,265221.428331
1701734400000,2243.18,2309.75,2187.98,2293.39,257524.182172
1701820800000,2293.52,2312.0,2219.0,2232.62,161676.83617
1701907200000,2233.04,2383.0,2222.0,2355.55,177542.355981
1701993600000,2355.55,2392.68,2335.75,2358.93,138886.387559
1702080000000,2358.94,2402.56,2329.0,2340.87,108623.272182
1702166400000,2340.87,2377.49,2322.08,2352.27,61830.945545
1702252800000,2352.4,2355.04,2121.01,2224.82,302049.51882
1702339200000,2224.9,2244.11,2165.0,2203.38,146604.271801
1702425600000,2203.39,2284.6,2145.27,2259.69,179759.669243
1702512000000,2259.7,2332.0,2226.66,2315.18,196607.649285
1702598400000,2315.19,2317.71,2192.0,2220.64,146313.860254
1702684800000,2220.79,2263.33,2210.2,2228.95,70598.844394
1702771200000,2228.94,2248.93,2190.52,2196.59,78726.142934
1702857600000,2196.41,2224.0,2115.54,2219.36,153282.962517
1702944000000,2219.36,2254.89,2136.0,2178.05,154108.182012
1703030400000,2178.06,2266.0,2156.54,2202.44,194338.187308
1703116800000,2202.44,2279.5,2183.25,2239.54,169065.483369
1703203200000,2239.72,2342.66,2230.38,2324.92,221101.93641
1703289600000,2324.92,2330.39,2264.89,2308.12,89535.933646
1703376000000,2307.82,2325.85,2241.2,2263.82,106093.622881
1703462400000,2263.83,2304.94,2252.61,2271.01,80607.069717
1703548800000,2271.01,2274.93,2178.74,2230.67,160141.863337
1703635200000,2230.68,2392.94,2212.01,2378.35,196149.907273
1703721600000,2378.36,2445.8,2335.27,2344.17,223327.621465
1703808000000,2344.18,2385.27,2255.01,2299.15,213180.875673
1703894400000,2299.14,2322.69,2267.72,2291.65,97952.848813
1703980800000,2291.73,2321.39,2256.01,2282.13,90254.807218
1704067200000,2282.2,2352.14,2265.12,2352.05,69503.712664
1704153600000,2352.06,2430.68,2338.0,2355.59,167590.575907
1704240000000,2355.59,2385.0,2051.76,2209.8,416102.814446
1704326400000,2209.8,2296.0,2201.6,2267.54,141034.845487
1704412800000,2267.48,2277.6,2206.0,2268.2,161738.358727
1704499200000,2268.28,2270.0,2216.33,2240.78,61635.697372
1704585600000,2240.66,2257.64,2204.62,2221.42,68796.794955
1704672000000,2221.42,2358.5,2166.0,2330.79,207758.234332
1704758400000,2330.8,2374.98,2220.0,2344.6,257311.076575
1704844800000,2344.6,2644.45,2340.37,2584.52,466852.996594
1704931200000,2584.52,2688.88,2564.61,2618.01,313926.861424
1705017600000,2618.0,2717.43,2458.02,2522.56,410555.773964
1705104000000,2522.57,2590.12,2497.51,2578.19,139903.429844
1705190400000,2578.19,2579.11,2469.27,2473.14,125556.483481
1705276800000,2473.14,2553.71,2470.96,2511.79,115282.023167
1705363200000,2511.78,2613.58,2500.21,2587.59,109275.770218
1705449600000,2587.58,2592.77,2561.78,2569.73,18300.458137
